Kdn.;Name;Name_2;Name_3;Straße;Plz;Ort;Land;Telefon;Telefax;E-Mail;WWW;Verbands- code;Verband;Vertreter- code;Vertretername;Tel. Vertreter;E-Mail-Vertreter;Verbandsnummer 
24059;OBI GmbH & Co. Deutschl. KG;Fil. Giessen-West Markt 558;;Gottlieb-Daimler-Str. 5;35398;Gießen;Deutschland;0641 / 962320;0641 / 9623215;;;24;Obi;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;ILN 4399901964099
20378;Kammer Gartengeräte;;;Hessenstr. 17;35410;Hungen-Steinkern;Deutschland;06402 / 50267;06402 / 50268;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
18998;HKL Baumaschinen GmbH;;;Rodheimerstr. 117;35452;Heuchelheim;Deutschland;;;;;36;EDE-Neu;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;EDE 117 676
12800;Mühl 24 Baubedarf GmbH;;;Gabelsberger Str. 33;35576;Wetzlar;Deutschland;06441 / 37770;06441 / 34243;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
12624;Bauhaus;NL 558;;Philippstr. 8;35576;Wetzlar;Deutschland;06441 / 37660;06441 / 376613;;;22;Bauhaus;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
24150;OBI GmbH & Co. Deutschl. KG;Fil. Wetzlar - Markt 560;;Dillfeld 21;35576;Wetzlar;Deutschland;06441 / 98440;06441 / 9844170;;;24;Obi;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;ILN 4399901964112
22276;Q/P Meier;;;Wilhelmstrasse 24;35614;Asslar/Klein - Altenstädten;Deutschland;06441 / 982267;06441 / 982268;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
11192;Amends Mühle;Mühle & Landhandel;;Mühlweg 3;35619;Braunfels;Deutschland;06445 / 7208;06445 / 7002;karl-amand-kg@t-online.de;;37;EMV;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;Markant ILN 4332494000003
23087;Neptun SB-Waschanlagen;Inh. Harald Theiß;;Untere Mühlseite 2;35688;Dillenburg;Deutschland;02711 / 850613;02117 / 850615;neptun-sb@t-inline.de;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
20062;Fa. Kiefel;Motorgeräte;;Bahnhofstraße 12;35708;Haiger;Deutschland;02773/913938;02773/912439;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
21005;Rolf Laumann;Reinigungstechnik;;Lessingstr. 7;35708;Haiger;Deutschland;02773/5815 FAX: -713;;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
22136;OBI Bau- u. Heimwerkermarkt GmbH & Co.;ABT MIETPROFI;;Lohwiese 1;35708;Haiger;Deutschland;02773 / 6005;02773 / 5402;;;44;MIETPROFI;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
24169;OBI GmbH & Co. Deutschl. KG;Fil. Haiger - Markt 508;;Lohwiese 1;35708;Haiger;Deutschland;02773 / 6005;02773 / 5402;;;24;Obi;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;ILN 4399901740617
25019;Jürgen Pfister;;;Schwalbenstr. 8;35713;Eschenburg;Deutschland;02774/71277;;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
16161;Frank International GmbH & Co. KG;;;Hohe Strasse 700, Geb. 11;35745;Herbornseelbach;Deutschland;02772 / 646543;02772 / 646544;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
20146;Hubert Kuhlmann & Sohn;Inh. Friedel Schmidt;;Hauptstrasse 103;35745;Herborn;Deutschland;02772 - 2556;02772/42882;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
13145;Klaus Donsbach;Farbspritztechnik;;Auf den Lüppen 15;35745;Herborn;Deutschland;02772 / 54540;02772 / 55667;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
12716;Balzer + Nassauer GmbH & Co. KG;;;Walther-Rathenau-Str. 71;35745;Herborn;Deutschland;02771 / 81199;;;;4;NW;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;NW 7041
23038;Neptun GmbH;SB-Waschanlagen;;Lerchenweg 5;35764;Sinn-Fleisbach;Deutschland;02772/54119 Fax: 538;;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
17230;--> siehe Kd.-Nr. 17175;;;Medenbacher Str. 19;35767;Breitscheid;Deutschland;02777 / 9150;02777 / 915259;;;4;NW;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;NW 07295
22291;OBI GmbH & Co. Deutschland KG;Filiale 092 - MI;;Mittlere Friedenbach 3;35781;Weilburg;Deutschland;06471 / 938561;06471 / 938554;;;44;MIETPROFI;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
19636;Iwetec GmbH;Industrie- und Werkstatttechnik;;Werner-von-Siemens-Strasse 16;36041;Fulda;Deutschland;0661 / 97640;0661 / 9764150;info@iwetec.de;www.iwetec.de;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
13038;Diegelmann;GmbH & Co. KG;;Frankfurter Str. 109-119;36043;Fulda;Deutschland;T: 0661/45057;;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
24120;OBI Bau- u. HWM Fulda GmbH &;Co.Handels KG - Markt 401 -;;Keltenstraße 20;36043;Fulda;Deutschland;0661/480000;0661/4800011;;;24;Obi;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
27236;RWZ Kurhessen-Thüringen GmbH;Niederlassung Hünfeld;;Fuldaer Str. 30-34;36088;Hünfeld;Deutschland;06652-96820;06652-968222;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
18685;Henkel Landmaschinen;;;Biebergasse 28;36088;Hünfeld;Deutschland;06652 / 4435;06652 / 72615;A.Henkel-landtechnik@t-online.de;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
18960;Garten Heinemann;;;Carl-Zeiss-Str. 3;36088;Hünfeld;Deutschland;06652 / 71718;06652 / 71705;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
17154;Globus Fachmärkte GmbH & Co. KG;ILN4331378000009;;Justus Liebig Str. 9;36100;Petersberg;Deutschland;0661 / 934410;0661/93441406;;;42;Globus;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
12921;Karl Bohländer;Inh. Hans Bohländer;;Heidelberger Weg 2;36110;Schlitz-Üllershausen;Deutschland;06642-1514;06642-40045;bohlaender.com@t-online.de;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
34330;WSW;Wetters-Schnäppchen-Welt;;Hattenhofer Str. 29;36124;Eichenzell;Deutschland;06659 / 9869830;06659 / 9869831;info@wsw-fulda.de;www.wsw-fulda.de;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
18109;Hufnagel Motorgeräte;;;Stadeweg 16b;36151;Burghaun;Deutschland;06652-72106;06652-72108;heiko.hufnagel@freenet,de;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
16186;Funk GmbH;;;Bismarckstraße 5;36179;Bebra;Deutschland;06622-919575;06622-919577;;;36;EDE-Neu;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;EDE 835 706 L 426 962
27246;Raiffeisen GmbH;;Reparaturwerkstatt;Robert-Bunsen-Str. 5;36179;Bebra;Deutschland;06622-92030;06622-42411;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
29102;B. Schmitt;Inh. Manfred Schade;;Wiesenweg 23;36179;Bebra;Deutschland;06622 / 8073/74;06622 / 2470;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
27238;Fa. Reinhardt;Land-, Forst- und Gartentechnik;;Nürnberger Str. 9-11;36205;Sontra-Breitau;Deutschland;05653 / 976028;;;;30;Sümo;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;SÜMO
25005;Pfetzing;Fachgeschäft für guten Einkauf;;Nürnberger Str. 30;36211;Alheim-Heinebach;Deutschland;05664/9479-0;05664/9479-20;;;36;EDE-Neu;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;EDE 844 063 L 426 962
30139;Stückrad MotorLand;;;Zum Bahnhof 18;36211;Alheim Baumbach;Deutschland;06623 / 92250;06623 / 919192;info@stueckrad.de;;38;IRMS;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;I.R.M.S. 383
12648;Bay Wa Bau&Gartenmärkte GmbH&Co.KG;GLN 4052834041809;BAYWA: 541982;Landecker Str. 13;36251;Bad Hersfeld;Deutschland;06621 / 50920;06621 / 3628;;;20;BAYWA B&GM;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;Rg.-GLN 4052834041007
36084;Bay Wa Wa B&GM;ILN 4331341000005;;Landecker Str. 13;36251;Bad Hersfeld;Deutschland;06621 / 50920;06621/3628;;;20;BAYWA B&GM;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
24482;HEBA Bau- und HWM GmbH;Marktnr. 157;;Heinrich-von-Stephan-Str. 2a;36251;Bad Hersfeld;Deutschland;06621 / 77098;06621 / 65651;;;24;Obi;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
18507;Hagemeyer Deutschland GmbH & Co.KG;Standort Bad Hersfeld;;In den Giesen 21;36251;Bad Hersfeld;Deutschland;0421 / 48991930;0421 / 48991999;murat.Keser@hagemeyerce.com;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
29332;Fa. Schmelz + Webert;;;In den Giesen 5;36251;Bad Hersfeld;Deutschland;06621/5040-0;06621/5040-40;;;38;IRMS;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;I.R.M.S. 10094
16267;FEGA & Schmitt Hersfeld;Elektrogroßhandel GmbH;;Frankfurter Strasse 11;36251;Bad Hersfeld;Deutschland;0621/ 924725;0621/ 924720;tim.becker@fega-schmitt.de;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
24284;OBI Marktnr. 136;Alsfelder Baumarkt GmbH & Co KG;;An der Au 14;36304;Alsfeld;Deutschland;06631-5041;06631-1427;;;24;Obi;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
27156;Ruhl;.;;Am Johannesgarten 10;36318;Schwalmtal;Deutschland;06630-919100;06630 / 919102;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
20032;Klaus Köhler;;;Riedeselstr. 10;36341;Lauterbach;Deutschland;;;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
24052;Oedingen Motorgeräte;Inh. Karl-Heinz Matheis;;Taunusstrasse 1;36341;Lauterbach;Deutschland;;;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
12424;R.E.A.L. Raiffeisen-Einzelhand;Alsfeld-Lauterbach GmbH / LEZ;;Umgehungsstraße 33;36341;Lauterbach;Deutschland;06641 / 96550;06641 / 965510;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
17017;Graulich;Handelsvertretung;;Reinickendorfer Str. 18;36367;Wartenberg 1 OT Angersbach;Deutschland;0664-13352;;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
33085;VR-Bank Schlüchtern eG;;;Postfach 1362;36373;Schlüchtern;Deutschland;;;;www.vomberg.de;36;EDE-Neu;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;EDE 295 523
11170;Doris Amling;;;Bahnhofstrasse 11;36452;Kaltennordheim;Deutschland;036966 / 7249;036966 / 81948;Amling-Motorgeraete@t-online.de;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
14281;E&S Barchfelder;Baumaschinen GmbH & Co. KG;;Am Eisberg 5;36456;Barchfeld;Deutschland;036961 / 40170;036961 / 46063;barchfelderbaumaschinen@freenet.de;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
22144;Manfred Maly;Ersatzteile-Werkzeuge;;Kasseler Landstr. 9;37213;Witzenhausen;Deutschland;05542/73100;;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
19677;Alfred und Markus Jung;Schweisstechnik GmbH &Co KG;;Lärchenweg 2;37235;Hessisch Lichtenau;Deutschland;0561 / 9536424;0561 / 9536490;jung-schweisstechnik@t-online.de;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
11024;Wolfgang Auell;;;Torweg 3;37235;Hessisch-Lichtenau;Deutschland;;;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
16176;Frank OHG;;;Poststraße 16;37235;Hessisch Lichtenau;Deutschland;05602 / 2616;05602 / 70659;Eisen-Frank@t-online.de;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
12887;Wilhelm Bachmann oHG;;;Werrastr. 20;37242;Bad Sooden Allendorf;Deutschland;05652 / 95800;05652 / 6135;wilhelmbachmannohg@t-online.de;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
24547;OBI Bau- und HWM Bad Sooden-;Allendorf GmbH & Co. Handels KG;;Staedterweg 1-2;37242;Bad Sooden-Allendorf;Deutschland;;;;;24;Obi;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;Marktnr. 332
19085;Junghans Systemtechnik;Handelsgesellschaft mbH;;Hessenring 24;37269;Eschwege;Deutschland;05651 / 92760;05651 / 927699;;;36;EDE-Neu;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;EDE 363 171
12690;Bastians Maschinen Markt;;;Brandenburg Str. 2;37293;Herleshausen;Deutschland;;;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
27414;Bosch Rexroth AG;;;Postfach 16 35;39006;Magdeburg;Deutschland;;;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
17102;Globus Handelshof GmbH & Co.KG;BFM 096 Kundenservice;;Binger Straße;55457;Gensingen;Deutschland;06727-89766-404;06727-89766-444;;;42;Globus;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
27131;Rhein-Main-Baugeräte;GmbH & Co.KG;;Postfach 10 31 38;60101;Frankfurt;Deutschland;069/944182-0;069/439281;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
18595;Anton Hartmann Sohn Gmbh & Co.;Handelsbetriebe KG;;Neue Kräme 30;60311;Frankfurt/M.;Deutschland;069/280737 FAX 29161;;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
29157;Georg Schlitt;;;Gutleutstrasse 173;60327;Frankfurt;Deutschland;;;;;4;NW;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;NW 7764
12739;Bauhaus;NL-Nr. 589;;Hanauer Landstr. 517-543;60386;Frankfurt/M.;Deutschland;069 / 21978868;069 / 21978815;;;22;Bauhaus;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
20396;Heinrich van Kaick, Elektromaschinen;Inh. Adolf van Kaick;;Bessemerstr. 10;60388;Frankfurt;Deutschland;06109 / 32757;06109 / 32753;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
20086;Kruse GmbH;Eisenwaren-Werkzeuge;;Eckenheimer Landstraße 352;60435;Frankfurt;Deutschland;069 / 541794;069 / 5400684;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
28228;Sunflower Garten-Center GmbH;;;Am Martinszehnten 15;60437;Frankfurt;Deutschland;069 / 905068813-19;069 / 503000;g.maercz@sunflower-gartencenter.de;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
20325;Kester KG;Land- und Kommunalmaschinen;;Deuil-La-Barre-Str. 80;60437;Frankfurt am Main;Deutschland;069 / 5074014;069 / 5073612;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
20328;Keller & Kalmbach GmbH;;;Heinrich-Lanz-Alle 22;60437;Frankfurt;Deutschland;069/416740-0;069/416740-20;;;11;E.I.S.;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;E.I.S. 031
20435;Keller & Kalmbach GmbH;Filiale Frankfurt;;Heinrich-Lanz-Allee 22;60437;Frankfurt;Deutschland;069 / 4167400;069 / 41974020;;;11;E.I.S.;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;E.I.S. 031
14048;Richard Esswein GmbH;Fachgroßh.f.San.,Heizung u.Werkz.;;Große Seestraße 32-34;60486;Frankfurt;Deutschland;;;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
14216;ERS Elektrowerkzeuge;;;Friesengasse 22;60487;Frankfurt;Deutschland;069 / 708558;;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
37073;City Tools GmbH;;;Königsberger Str. 23;60487;Frankfurt;Deutschland;;;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
19623;Farben-Jenisch GmbH;;;Königsberger Str. 10;60487;Frankfurt;Deutschland;069-979000;069-97900156;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
14219;Pumpentechnik Berleth GmbH;;;Sonnenweg 15;60529;Frankfurt am Main;Deutschland;069 / 6661809;069 / 6661339;Pumpentechnik-Berleth@t-online.de;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
24252;OBI Heimwerkermarkt GmbH & Co.KG;Marktnr.:  42;;Mörfelder Landstr. 129-133;60598;Frankfurt-Sachsenhausen;Deutschland;069/6605-683;069/624670;;;24;Obi;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
12249;MotorLand Berker;Marketing GmbH & Co.;;Mathildenstr. 12;60599;Frankfurt;Deutschland;069/652096;069/658171;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
13112;DUKO HANDELS GMBH;;;Eibenstr. 19;61118;Bad Vilbel;Deutschland;06101/52580 FAX 5258;;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
22172;Maeusel Bauzentrum GmbH;Baustoffhandel;;An der Rosenhelle 10;61138;Niederdorfelden;Deutschland;06101/53520;06101/535288;;;10;Eurobaustoffe;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;Interpares 38221
17392;Globus Baumarkt GmbH & Co. KG;Globus Fachmärkte;;Straßheimer Str. 24;61169;Friedberg;Deutschland;06031 / 684550;06031 / 68455444;;;42;Globus;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;ILN-Nr. 4327927000002
18461;Hagebaumarkt Fass;Handelsges. mbH & Co. KG;;Dieselstr. 11 - 13;61184;Karben;Deutschland;06039-8020;;;;23;Hagebaumarkt;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;Hagebau 193501
20368;Adolf L. Kempf;;;Homburgstrasse 14;61352;Bad Homburg;Deutschland;06172 / 41166;06172 / 41035;;;36;EDE-Neu;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;EDE 839 728
27360;Riedel Baumaschinen GmbH;;;Nehring Str. 10;61352;Bad Homburg;Deutschland;06172 / 690494;06172 / 21263;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
34119;Klaus Volk;;;Bienäcker 2;61352;Bad Homburg;Deutschland;06172/489732;;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
14109;Eich GmbH & Co.;Bauzentrum KG;;Industriestr. 1 - 7;61381;Friedrichsdorf;Deutschland;06172 / 778015;06172 / 75658;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
29237;Schneider Gartenbedarf;Inh. Karl Jockel;;Mühlstraße 2;61381;Friedrichsdorf-Köppern;Deutschland;;;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
11042;Alberti;Eisenwaren,Werkzeuge,Gartenbed;;Strackgasse 6;61440;Oberursel;Deutschland;06171 / 50680;06171 / 506825;info@suemo.de;;30;Sümo;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;SÜMO 12491
37117;Cleaning machines;overseas GmbH;;Industriestrasse 23;61449;Steinbach;Deutschland;06171 / 671;;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
18661;Karl-Heinz Haus GmbH;;;Grabenstraße 6;63071;Offenbach;Deutschland;069-856071;069-854095;;;4;NW;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;NW 7330
18938;Han Baumaschinen;;;Bieberer Str. 108;63071;Offenbach;Deutschland;069 / 85099741;069 / 85099742;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
31098;Tecsis GmbH;H. Probst;;Carl-Legien-Str. 40;63073;Offenbach;Deutschland;;;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
12161;Bay Wa AG Vertrieb Baustoffe;GLN 4325054035706;;Heinrich-Krumm-Str. 19-21;63073;Offenbach;Deutschland;069/860040-31;069/860040-44;;;21;BAYWA Baustoffe;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
19634;J.S. Jahn vorm. A. Schoenhals;GmbH & Co. KG;;Heinrich-Krumm-Str. 14;63073;Offenbach;Deutschland;069-9894470;069-98944733;info@jahn-schoenhals.de;;5;EDE-Verband;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;EDE 301 957
31055;Transitas Handelsges. mbH;;;Otto-Hahn-Strasse 5;63128;Dietzenbach;Deutschland;TEL: 06074 - 49401;;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
17194;Globus Baumarkt GmbH & Co.KG;;;Albert-Einstein-Str. 3;63128;Dietzenbach;Deutschland;06074-407210;06074-40721444;;;42;Globus;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;ILN 433190400008
20431;M. Knecht Baustoffe;;;Frankfurter Str. 49;63128;Dietzenbach;Deutschland;06074 / 400770;06074 / 4007729;info@knecht-baustoffe.de;www.knecht-baustoffe.de;23;Hagebaumarkt;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;Hagebau 141000
35103;R. Alfred Zimmermann KG;Präzisionswerkzeuge;;Götzenhainer Str. 8;63128;Dietzenbach;Deutschland;06074-85260;06074-33162;;;36;EDE-Neu;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;EDE 319 511
21242;Lehmann rak-System GmbH;;;Justus-von-Liebig-Str. 30;63128;Dietzenbach;Deutschland;06074 / 2116038;06074 / 2116039;info@rak-system.de;www.rak-system.de;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
35079;YES Industrietechnik;Handels GmbH;;Liebknechtstr. 7;63179;Obertshausen;Deutschland;06104 / 9489800;06104 / 9489848;info@yes-rt.de;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
19118;IKL GmbH;Industrievertretungen;;Borsigstraße 12-14;63185;Mühlheim/Main;Deutschland;06108-9041-0, fax 41;;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
21109;Lamberth - Eisenwaren;;;Kronengasse 14;63263;Neu-Isenburg;Deutschland;06102-35454;;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
33080;Werner Viehmann;Kärcher-Center;;Werner-heisenberg-Str. 12;63263;Neu-Isenburg;Deutschland;06102 / 77605;06102 / 31024-;info@kaerchercenter-viehmann.de;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
22542;OBI  GmbH & Co. Deutschland KG;Filiale Dreieich MI;;Frankfurter Str. 127;63303;Dreieich;Deutschland;06103-93310;06103-35741;;;44;MIETPROFI;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;Markt 534
24152;OBI  (052);Bau-u.Heimwerkermarkt;;Robert-Bosch-Str. 2-8;63303;Dreieich;Deutschland;;06103/933151;;;24;Obi;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
24295;OBI Heimwerkermarkt GmbH & Co. KG;Abt. Mietprofi;;Robert Bosch Str. 2-8;63303;Dreieich;Deutschland;;;;;44;MIETPROFI;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
24564;OBI GmbH & Co. Deutschl. KG;Fil. Dreieich - Markt 534;;Frankfurter Str. 127;63303;Dreieich;Deutschland;06103/3011710;06103/35741;;;24;Obi;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;ILN 4399901949669
24604;Forst-und Gartentechnik Offenthal GbR;Gerhard Hillabrand / Victoria Rickert;;Bahnhofstr. 7;63303;Dreieich;Deutschland;6074 / 7282593;6074 / 7286409;info@forst-und-gartentechnik-offenthal.de;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
30014;Firma Strohmeier;;;Geschwindstr. 26;63329;Egelsbach;Deutschland;;;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
25067;Industrievertretung Preuß GmbH;Geschäftsführer: Günter Preuß;;Oberwiese 7;63329;Egelsbach;Deutschland;06103 / 42606;06103 / 46027;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
12590;Bay Wa Bau&Gartenmärkte GmbH&Co.KG;Filiale Hanau;;Fachmarktzentrum Kinzingboden;63450;Hanau;Deutschland;;;;;20;BAYWA B&GM;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
14149;EAA & Cansa Ltd.;;;Sternstr. 22;63450;Hanau;Deutschland;06181 / 5072711;06181 / 5072713;eaa.cansa@t-online.de;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
12960;E. Baumann STIHL Dienst;Forst- und Gartengeräte;;Kinzigheimer Weg 102;63450;Hanau;Deutschland;06181 / 934173;06181 / 934174;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
20147;KUTTER GmbH & Co.KG.;Spezialstraßenbau;;Ruhrstraße 14;63452;Hanau;Deutschland;06181-916200 Fax : 9;;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
17279;Gündling und Schnadt GbR;;;Moselstr. 48;63452;Hanau;Deutschland;06182 / 22728;06182 / 28396;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
12476;Bauhaus;Nl. 560;;Edisonstraße;63457;Hanau;Deutschland;06181 / 95340;06181 / 953463;;;22;Bauhaus;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
29049;Fa. Otto Schramm;Werkzeuge;;Hauptstraße 16;63457;Hanau;Deutschland;06181/5492-0;06181/5492-3;;;36;EDE-Neu;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;EDE 879 096
37005;Collrep GmbH;Werkvertretungen;;Wilhelm-Röntgen-Str. 11;63477;Maintal;Deutschland;;;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
19683;Stefan Krumpfert;Industriebedarf;;Römerstrasse 10;63486;Bruchköbel;Deutschland;06181-709250;;;;;;3;Josef Strauß;+49 162 2424149;strauss@kraenzle.com;
